DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,POP,OBS_FLAG
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITC4B,2007,397.5,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITC4B,2008,403.2,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITC4B,2009,406.9,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITC4B,2010,408.8,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITC4B,2011,410.4,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITC4B,2012,411.8,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITC4B,2013,412.6,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITC4B,2014,412.3,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITC4B,2015,410.7,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITC4B,2016,409.1,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITC4B,2017,408.1,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITC4B,2018,407.7,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITC4B,2019,407.4,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITC4B,2020,406.5,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITC4C,2000,2943.29,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITC4C,2001,2940.9,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITC4C,2002,2937.3,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITC4C,2003,2938.6,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITC4C,2004,2962.4,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITC4C,2005,2989.6,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITC4C,2006,2997.6,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITC4C,2007,3002.5,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITC4C,2008,3009.6,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITC4C,2009,3024.1,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITC4C,2010,3049.1,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITC4C,2011,3079.1,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITC4C,2012,3110.2,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITC4C,2013,3144.3,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITC4C,2014,3175,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITC4C,2015,3193.3,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITC4C,2016,3207.5,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITC4C,2017,3223.8,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITC4C,2018,3241.4,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITC4C,2019,3257.7,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITC4C,2020,3253.5,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITC4D,2000,759.4,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITC4D,2001,764.4,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITC4D,2002,769.9,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITC4D,2003,777.6,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITC4D,2004,787.3,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITC4D,2005,795.6,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITC4D,2006,802.6,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITC4D,2007,810.6,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITC4D,2008,820.3,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITC4D,2009,828.8,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITC4D,2010,836,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITC4D,2011,843.2,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITC4D,2012,850.8,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITC4D,2013,856.7,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITC4D,2014,859.2,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITC4D,2015,860.6,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITC4D,2016,862.2,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITC4D,2017,864.5,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITC4D,2018,866.5,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITC4D,2019,868.8,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITC4D,2020,870.2,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF11,2000,298.1,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF11,2001,297.6,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF11,2002,297.5,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF11,2003,299.4,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF11,2004,301.7,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF11,2005,302.9,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF11,2006,303.2,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF11,2007,304.2,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF11,2008,305.9,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF11,2009,306.2,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF11,2010,306,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF11,2011,306.2,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF11,2012,306.2,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF11,2013,306,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF11,2014,304.9,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF11,2015,303.2,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF11,2016,301.5,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF11,2017,299.9,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF11,2018,298.2,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF11,2019,296.1,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF11,2020,292.8,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF12,2000,286.5,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF12,2001,287.1,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF12,2002,288.2,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF12,2003,290.7,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF12,2004,293.8,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF12,2005,296.5,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF12,2006,298.9,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF12,2007,301.7,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF12,2008,305.3,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF12,2009,308.1,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF12,2010,309.3,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF12,2011,309.9,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF12,2012,310.4,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF12,2013,310.4,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF12,2014,309.9,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF12,2015,309,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF12,2016,308,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF12,2017,306.8,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF12,2018,305.6,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF12,2019,304.6,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF12,2020,302.5,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF13,2000,294.4,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF13,2001,295.3,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF13,2002,296.7,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF13,2003,299,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF13,2004,301.6,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF13,2005,304,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF13,2006,306.2,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF13,2007,309.7,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF13,2008,314,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF13,2009,317,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF13,2010,319.2,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF13,2011,320.8,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF13,2012,321.7,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF13,2013,322.1,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF13,2014,322.1,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF13,2015,321.3,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF13,2016,320.4,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF13,2017,319,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF13,2018,317.7,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF13,2019,316.9,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF13,2020,315.1,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF14,2000,382.2,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF14,2001,381.9,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF14,2002,382.5,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF14,2003,384,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF14,2004,385.8,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF14,2005,386.7,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF14,2006,386.6,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF14,2007,388.5,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF14,2008,391.4,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF14,2009,392.7,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF14,2010,393.1,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF14,2011,393.5,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF14,2012,393.8,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF14,2013,392.8,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF14,2014,391,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF14,2015,389.1,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF14,2016,386.7,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF14,2017,384.3,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF14,2018,381.9,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF14,2019,379.7,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF14,2020,377.1,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF21,2000,90.3,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF21,2001,89.9,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF21,2002,89.8,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF21,2003,89.8,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF21,2004,89.5,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF21,2005,89.2,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF21,2006,88.8,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF21,2007,88.5,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF21,2008,88.3,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF21,2009,87.9,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF21,2010,87.6,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF21,2011,87.3,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF21,2012,87.1,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF21,2013,86.9,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF21,2014,86.7,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF21,2015,86.3,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF21,2016,85.8,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF21,2017,85.2,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF21,2018,84.5,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF21,2019,83.6,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF21,2020,82.3,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF22,2000,231.8,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF22,2001,230.9,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF22,2002,230.5,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF22,2003,230.6,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF22,2004,230.5,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF22,2005,229.9,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF22,2006,229.1,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF22,2007,229,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF22,2008,229.1,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF22,2009,228.6,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF22,2010,227.8,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF22,2011,227.1,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF22,2012,226.6,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF22,2013,226.3,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF22,2014,225.4,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF22,2015,224.4,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF22,2016,223.4,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF22,2017,222.3,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF22,2018,220.7,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF22,2019,218.6,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF22,2020,215.1,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF31,2000,852,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF31,2001,852.4,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF31,2002,853.3,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF31,2003,858.5,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF31,2004,868.2,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF31,2005,876.7,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF31,2006,882.6,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF31,2007,889.1,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF31,2008,896.1,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF31,2009,902.6,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF31,2010,909.5,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF31,2011,915.3,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF31,2012,917.6,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF31,2013,917.9,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF31,2014,918,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF31,2015,917.8,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF31,2016,917,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF31,2017,916.2,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF31,2018,915.6,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF31,2019,914.6,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF31,2020,907.8,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF32,2000,288,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF32,2001,287.1,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF32,2002,286.4,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF32,2003,286.6,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF32,2004,287.4,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF32,2005,287.8,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF32,2006,287.5,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF32,2007,287.5,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF32,2008,288,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF32,2009,288,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF32,2010,287.7,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF32,2011,287,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF32,2012,285.7,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF32,2013,284.2,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF32,2014,282.5,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF32,2015,280.7,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF32,2016,279.1,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF32,2017,278,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF32,2018,276.5,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF32,2019,273.9,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF32,2020,269.5,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF33,2000,3065.59,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF33,2001,3061.2,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF33,2002,3059.9,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF33,2003,3065.1,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF33,2004,3073.2,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF33,2005,3074.8,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF33,2006,3071.9,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF33,2007,3072.5,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF33,2008,3071.5,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF33,2009,3072.6,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF33,2010,3078.8,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF33,2011,3081.4,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF33,2012,3080.4,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF33,2013,3078.5,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF33,2014,3077,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF33,2015,3073.6,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF33,2016,3068.5,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF33,2017,3062.7,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF33,2018,3054.2,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF33,2019,3041.3,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF33,2020,3010.6,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF34,2000,431.1,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF34,2001,429.6,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF34,2002,429.3,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF34,2003,431.2,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF34,2004,433.7,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF34,2005,434.9,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF34,2006,434.9,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF34,2007,435.7,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF34,2008,436.8,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF34,2009,436.9,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF34,2010,436.5,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ITF34,2011,436.2,
